,GO:0005759,GO:0005881,GO:0045211,GO:0016251,GO:0008320,GO:0043596,GO:0004915,GO:0005250,GO:0004965,GO:0090560,GO:0034511,GO:0005912,GO:0034987,GO:0008135,GO:0010485,GO:0005770,GO:0017176,GO:0032437,GO:0030663,GO:0043005,GO:0000400,GO:0031965,GO:0015275,GO:0004890,GO:1990462,GO:0005813,GO:0005901,GO:0001772,GO:0035869,GO:0004662,GO:0003899,GO:0032588,GO:0005829,GO:0004659,GO:0038132,GO:0015630,GO:0005794,GO:0016605,GO:0003697,GO:0019825,GO:0003720,GO:0005523,GO:0098821,GO:0000776,GO:0005245,GO:0004526,GO:0032809,GO:1902282,GO:0044194,GO:0003721,GO:0001725,GO:0005127,GO:0097649,GO:0030054,GO:0004971,GO:0050509,GO:0000993,GO:0008569,GO:0004656,GO:0019781,GO:0005518,GO:0001003,GO:0000976,GO:0051015,GO:0005925,GO:0051575,GO:0034235,GO:0004913,GO:0050508,GO:0001097,GO:0043022,GO:0032181,GO:0045519,GO:0030515,GO:0015171,GO:0005739,GO:0003887,GO:0008289,GO:0005249,GO:0046933,GO:0004601,GO:0000793,GO:0043236,GO:0004591,GO:0120020,GO:0004879,GO:0097443,GO:0003863,GO:0031674,GO:0030983,GO:0003684,GO:0003691,GO:0010494,GO:0086007,GO:0004920,GO:0070938,GO:0003964,GO:0005096,GO:0005764,GO:0004596,GO:0072686,GO:0050567,GO:0032142,GO:0004843,GO:0099617,GO:0004739,GO:0030027,GO:0031410,GO:0022851,GO:0005242,GO:0035371,GO:0008094,GO:0017134,GO:0005254,GO:0000287,GO:0002094,GO:0030426,GO:0003690,GO:0004924,GO:0017002,GO:0004923,GO:0004252,GO:0051380,GO:0004896,GO:0004897,GO:0046972,GO:0008375,GO:0003968,GO:0086008,GO:0030139,GO:0032137,GO:0071953,GO:0098794,GO:0000146,GO:0008821,GO:0004577,GO:0045095,GO:0003924,GO:0034604,GO:0000922,GO:0030018,GO:0004674,GO:0004758,GO:0016887,GO:0004622,GO:0000228,GO:0098857,GO:0003872,GO:0003678,GO:0043565,GO:0016361,GO:0004912,GO:0051011,GO:0001228,GO:0002177,GO:0030627,GO:0005024,GO:0062023,GO:0060090,GO:0005814,GO:0042393,GO:0005840,GO:0043195,GO:0030175,GO:0005261,GO:0019960,GO:0005929,GO:0030673,GO:0031616,GO:0031252,GO:0045027,GO:0009898,GO:0016407,GO:0032391,GO:0033041,GO:0001046,GO:0005743,GO:0044354,GO:0070644,GO:0003689,GO:0005938,GO:0042800,GO:0036064,GO:0032143,GO:0005253,GO:0000981,GO:0004407,GO:0042166,GO:0019838,GO:0005737,GO:0005905,GO:0000978,GO:0016020,GO:0005741,GO:0050839,GO:0003723,GO:0070888,GO:0031430,GO:0005863,GO:0000805,GO:0016917,GO:1901588,GO:0031720,GO:0001164,GO:0045121,GO:0032154,GO:0003700,GO:0042834,GO:0008083,GO:0005776,GO:0046934,GO:0031514,GO:0003677,GO:0000104,GO:0005930,GO:0015280,GO:0004663,GO:0046976,GO:0000171,GO:0071944,GO:0004357,GO:0008503,GO:0008331,GO:0000014,GO:0009055,GO:0052717,GO:0098592,GO:0004917,GO:0005251,GO:0004660,GO:0005811,GO:0016607,GO:0004176,GO:0061630,GO:0036449,GO:0032587,GO:0032541,GO:0030674,GO:0005143,GO:0015629,GO:0004520,GO:0036408,GO:0000977,GO:0003923,GO:0098978,GO:0030136,GO:0045547,GO:0005635,GO:0030425,GO:0005884,GO:0019981,GO:0001917,GO:0005138,GO:1990599,GO:0022848,GO:0031981,GO:0043997,GO:0070883,GO:0005789,GO:0035615,GO:0043197,GO:0015464,GO:0005923,GO:0032139,GO:0005886,GO:0005882,GO:0140684,GO:0005576,GO:1905721,GO:0055037,GO:0097546,GO:0030315,GO:0001056,GO:0031267,GO:0030867,GO:0005654,GO:0005876,GO:0042383,GO:0003867,GO:0005262,GO:0035173,GO:0005769,GO:0030424,GO:0005085,GO:0005911,GO:0016934,GO:0004721,GO:0016517,GO:0005902,GO:1990238,GO:0000049,GO:0004129,GO:0005856,GO:0043138,GO:0005515,GO:0005524,GO:0008021,GO:0042019,GO:0005765,GO:0008137,GO:0045202,GO:0005790,GO:0043995,GO:0032407,GO:1990023,GO:0048471,GO:1990518,GO:0090734,GO:0003954,GO:0009897,GO:1990050,GO:0043998,GO:0019948,GO:0036057,GO:0005049,GO:0005634,GO:0015272,GO:0004485,GO:0004088,GO:0005819,GO:0005730,GO:0097427,GO:0030057,GO:0061628,GO:0032405,GO:0031092,GO:0001227,GO:0004679,GO:0001891,GO:0031982,GO:1904680,GO:0003713,GO:0031491,GO:0032977,GO:0001726,GO:0005102,GO:0005125,GO:0070051,GO:0005793,GO:0004842,GO:0048185,GO:0045334,GO:0022857,GO:0001054,GO:0005777,GO:0005267,GO:0043296,GO:0019209,GO:0004911,GO:0097269,GO:0050421,GO:0030864,GO:0061832,GO:0030366,GO:0086056,GO:0140658,GO:0016175,GO:0031021,GO:0098680,GO:0016324,GO:0097060,GO:1990752,GO:0001002,GO:0003779,GO:0031492,GO:0000987,GO:0015185,GO:0005006,GO:0005783,GO:0016604,GO:0032590,GO:0005883,GO:0005828,GO:0047101,GO:0008121,GO:0004579,GO:0098793,GO:0016323,GO:0004914,GO:0008408,GO:0005874,GO:0033040,GO:0050431,GO:0097431,GO:0004535,GO:0042584,GO:0086057,GO:0008017,GO:0005768,GO:0000795,GO:0008527,GO:0008324,GO:0017116,GO:0035861,GO:0005225,GO:0019776,GO:0001846,GO:0044307,GO:0016594,GO:0016362,GO:0000139,GO:0036122,GO:0099073,GO:0032357,GO:0043025,GO:0038024,GO:0044291,GO:0042020,GO:0070382,GO:0005802,GO:0001055,GO:0016328,GO:0005219,GO:0044297,GO:0042734,GO:0004970,GO:0009986,GO:0004402,GO:0030141,GO:0005657,GO:0043996,GO:0097413,GO:0098575,GO:0031994,GO:0003743,GO:0005615,GO:0005604,GO:0043531,GO:0035197,GO:0030496,GO:0000781,GO:0004972,GO:0004826,GO:0005080,GO:0032432,GO:0031210,GO:0010008
GO:0005759,1.0,0.8592840013703323,0.07202809181226455,0.0,0.0,0.9609455292908531,0.0,0.0,0.0,0.0,0.0,0.04950325453922577,0.0,0.0,0.0,0.8239979445015416,0.0,0.8501199040767387,0.8281089414182939,0.0,0.0,0.7983898595409388,0.0,0.0,0.8504624871531347,0.6335217540253513,0.0,0.07699554642000683,0.07631038026721482,0.0,0.0,0.8538026721479959,0.8539739636861939,0.0,0.0,0.6375471051730045,0.8561151079136691,0.9590613223706749,0.0,0.0,0.0,0.0,0.0,0.6753168893456664,0.0,0.0,0.07690990065090786,0.0,0.8451524494689963,0.0,0.6411442274751628,0.0,0.8585988352175402,0.05704008221993839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052929085303186074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8491778006166495,0.0,0.0,0.0,0.0,0.0,0.6537341555327167,0.0,0.0,0.0,0.0,0.8251113394998287,0.0,0.8561151079136691,0.0,0.0,0.0,0.8594552929085304,0.0,0.0,0.07622473449811584,0.0,0.0,0.8453237410071943,0.0,0.6733470366563892,0.0,0.0,0.0,0.973706748886605,0.0,0.07459746488523467,0.8305070229530661,0.0,0.0,0.6336930455635492,0.0,0.0,0.0,0.0,0.0,0.07245632065775953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8272524837273039,0.0,0.053699897225077065,0.07271325796505657,0.0,0.0,0.0,0.6466255566974992,0.0,0.0,0.6736039739636863,0.8560294621445701,0.0,0.0,0.0,0.0,0.9615450496745461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6375471051730045,0.0,0.0,0.04719081877355258,0.0,0.6762589928057554,0.0,0.6738609112709832,0.06928742720109626,0.0023980815347722784,0.0,0.0,0.644998287084618,0.07639602603631379,0.6736039739636863,0.0748544021925317,0.0,0.0,0.0,0.07613908872901687,0.0,0.0,0.973792394655704,0.8247687564234327,0.0,0.0,0.8537170263788969,0.0,0.6331791709489552,0.0,0.0,0.0,0.0,0.0,0.0,0.29307982185680037,0.0,0.0,0.0,0.9765330592668722,0.0,0.0,0.0,0.8560294621445701,0.8562863994518671,0.6550188420692018,0.0,0.6344638574854402,0.0,0.0,0.0,0.07434052757793763,0.0,0.0,0.0,0.8524323398424118,0.0,0.6424289140116479,0.0,0.0,0.644227475162727,0.0,0.0,0.0,0.0,0.013446385748544065,0.0,0.0,0.0,0.0,0.0,0.0,0.07416923603973968,0.0,0.0,0.0,0.6760020554984585,0.9589756766015759,0.0,0.0,0.6337786913326482,0.07613908872901687,0.8536313806097979,0.0,0.0,0.6413155190133608,0.0,0.0,0.0,0.0,0.040938677629325126,0.8229701952723536,0.0,0.7989037341555327,0.06654676258992809,0.6409729359369647,0.0,0.07690990065090786,0.0,0.0,0.0,0.9654847550531004,0.0,0.0,0.8359027064063036,0.0,0.07168550873586843,0.0,0.04907502569373079,0.0,0.0,0.6466255566974992,0.0,0.06911613566289831,0.8589414182939363,0.8243405275779376,0.07699554642000683,0.07690990065090786,0.0,0.0,0.8447242206235013,0.960260363138061,0.6732613908872902,0.0,0.0,0.0,0.0,0.8245118191161357,0.0,0.0,0.04984583761562178,0.0,0.0,0.0,0.0023980815347722784,0.0,0.0,0.0,0.6478245974648853,0.0,0.0,0.0,0.8232271325796505,0.0,0.8478074683110655,0.0,0.04119561493662216,0.8455806783144912,0.0,0.0,0.6733470366563892,0.8600548132922234,0.0,0.6561322370674889,0.0,0.07545392257622474,0.0,0.0,0.0,0.04967454607742383,0.0,0.801387461459404,0.0,0.0,0.0,0.6740322028091812,0.9634292565947242,0.6474820143884892,0.04958890030832486,0.0,0.0,0.8185166152792053,0.0,0.0,0.07682425488180888,0.6130524152106887,0.0,0.0,0.0,0.0,0.07476875642343273,0.0,0.0,0.0,0.8604830421377184,0.0,0.0,0.8266529633436108,0.0,0.0,0.8575710859883522,0.0,0.049160671462829764,0.0,0.0,0.0,0.0,0.8501199040767387,0.04984583761562178,0.0,0.0,0.0,0.0,0.6339499828708463,0.0,0.07416923603973968,0.0,0.6338643371017472,0.0,0.0,0.0,0.0,0.0,0.0,0.8462658444672834,0.9590613223706749,0.07536827680712577,0.8606543336759165,0.6731757451181912,0.0,0.0,0.0,0.07074340527577938,0.07648167180541288,0.0,0.0,0.6344638574854402,0.0,0.0,0.6733470366563892,0.0,0.8185166152792053,0.0,0.0,0.8251113394998287,0.9596608427543679,0.0,0.0,0.0,0.6561322370674889,0.0,0.0,0.0,0.06654676258992809,0.0,0.0,0.855601233299075,0.0,0.8305070229530661,0.0,0.07579650565262075,0.0,0.04958890030832486,0.0,0.8238266529633436,0.8538026721479959,0.0,0.07699554642000683,0.0,0.07622473449811584,0.07022953066118542,0.0,0.07579650565262075,0.0,0.8204008221993834,0.6533915724563206,0.0,0.4176087701267558,0.8478074683110655,0.0,0.0,0.0729701952723536,0.045220966084275505,0.0,0.0,0.07690990065090786,0.6521925316889345,0.0,0.0,0.0,0.6402877697841727,0.0,0.8226276121959575
GO:0005881,0.8592840013703323,1.0,0.08341897910243234,0.0,0.0,0.08496060294621444,0.0,0.0,0.0,0.0,0.0,0.06089414182939368,0.0,0.0,0.0,0.8353888317917095,0.0,0.8615107913669064,0.8394998287084618,0.0,0.0,0.0,0.0,0.0,0.05113052415210695,0.9812435765673175,0.0,0.08838643371017474,0.08770126755738272,0.0,0.0,0.8651935594381638,0.8653648509763618,0.0,0.0,0.20118191161356636,0.867505995203837,0.08718739294278866,0.0,0.0,0.0,0.0,0.0,0.07451181911613569,0.0,0.0,0.08830078794107576,0.0,0.8565433367591642,0.0,0.08821514217197679,0.0,0.9934909215484755,0.06843096951010619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06431997259335387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8605686879068174,0.0,0.0,0.0,0.0,0.0,0.2173689619732786,0.0,0.0,0.0,0.0,0.8365022267899966,0.0,0.867505995203837,0.0,0.0,0.0,0.8708461801986982,0.0,0.0,0.08761562178828364,0.0,0.0,0.8567146282973621,0.0,0.9823569715656046,0.0,0.0,0.0,0.8470366563891744,0.0,0.08598835217540257,0.841897910243234,0.0,0.0,0.9947756080849606,0.0,0.0,0.0,0.0,0.0,0.08384720794792744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8386433710174718,0.0,0.06509078451524497,0.08410414525522447,0.0,0.0,0.0,0.9909215484755053,0.0,0.0,0.08795820486467976,0.8674203494347379,0.0,0.0,0.0,0.0,0.21591298389859548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852689277149709,0.0,0.0,0.058581706063720485,0.0,0.9816718054128126,0.0,0.2374957177115451,0.08067831449126417,0.013788968824940073,0.0,0.0,0.0,0.0877869133264817,0.08795820486467976,0.0862452894826996,0.0,0.0,0.0,0.08752997601918466,0.0,0.0,0.8471223021582734,0.8361596437136005,0.0,0.0,0.8651079136690647,0.0,0.9809009934909215,0.0,0.0,0.0,0.0,0.0,0.0,0.4148681055155876,0.0,0.0,0.0,0.8498629667694416,0.0,0.0,0.0,0.8674203494347379,0.8676772867420349,0.21865364850976376,0.0,0.9955464200068517,0.0,0.0,0.0,0.08573141486810554,0.0,0.0,0.0,0.8638232271325796,0.0,0.0,0.0,0.0,0.854145255224392,0.0,0.0,0.0,0.0,0.02483727303871197,0.0,0.0,0.0,0.0,0.0,0.0,0.08556012332990759,0.0,0.0,0.0,0.23963686193902034,0.08710174717368968,0.0,0.0,0.9948612538540597,0.08752997601918466,0.8650222678999657,0.0,0.0,0.20495032545392267,0.0,0.0,0.0,0.0,0.05232956491949303,0.8343610825625214,0.0,0.048818088386433756,0.077937649880096,0.9910071942446044,0.0,0.08830078794107576,0.0,0.0,0.0,0.28066118533744444,0.0,0.0,0.8472935936964714,0.0,0.08307639602603634,0.0,0.060465912983898584,0.0,0.0,0.9909215484755053,0.0,0.08050702295306611,0.9949468996231586,0.8357314148681055,0.08838643371017474,0.08830078794107576,0.0,0.0,0.8561151079136691,0.08316204179513531,0.9947756080849606,0.0,0.0,0.0,0.0,0.8359027064063036,0.0,0.0,0.061236724905789686,0.0,0.0,0.0,0.013788968824940073,0.0,0.0,0.0,0.21145940390544715,0.0,0.0,0.0,0.8346180198698184,0.0,0.8591983556012333,0.0,0.052586502226790066,0.8569715656046591,0.0,0.0,0.08821514217197679,0.8714457005823912,0.0,0.08830078794107576,0.0,0.08684480986639265,0.0,0.0,0.0,0.061065433367591626,0.0,0.12804042480301492,0.0,0.0,0.0,0.9830421377183967,0.23783830078794121,0.08804385063377873,0.06097978759849265,0.0,0.0,0.8299075025693731,0.0,0.0,0.08821514217197679,0.0,0.0,0.0,0.0,0.0,0.08615964371360063,0.0,0.0,0.0,0.8718739294278863,0.0,0.0,0.8380438506337787,0.0,0.0,0.8689619732785201,0.0,0.06055155875299767,0.0,0.0,0.0,0.0,0.8615107913669064,0.061236724905789686,0.0,0.0,0.0,0.0,0.9816718054128126,0.0,0.08556012332990759,0.0,0.9949468996231586,0.0,0.0,0.0,0.0,0.0,0.0,0.8576567317574512,0.08718739294278866,0.08675916409729367,0.8720452209660843,0.9946899623158616,0.0,0.0,0.0,0.08213429256594729,0.08787255909558067,0.0,0.0,0.9882665296334361,0.0,0.0,0.08795820486467976,0.0,0.8299075025693731,0.0,0.0,0.8365022267899966,0.08770126755738272,0.0,0.0,0.0,0.08830078794107576,0.0,0.0,0.0,0.077937649880096,0.0,0.0,0.8669921205892429,0.0,0.841897910243234,0.0,0.08718739294278866,0.0,0.06097978759849265,0.0,0.8352175402535115,0.8651935594381638,0.0,0.08838643371017474,0.0,0.08761562178828364,0.08162041795135322,0.0,0.08718739294278866,0.0,0.8317917094895513,0.08556012332990759,0.0,0.539397053785543,0.8591983556012333,0.0,0.0,0.0843610825625214,0.0566118533744433,0.0,0.0,0.08830078794107576,0.0843610825625214,0.0,0.0,0.0,0.08735868448098671,0.0,0.8340184994861254
GO:0045211,0.07202809181226455,0.08341897910243234,1.0,0.0,0.0,0.20794792737238788,0.0,0.0,0.0,0.0,0.0,0.183881466255567,0.0,0.0,0.0,0.16778006166495374,0.0,0.21137375813634807,0.05224391915039406,0.12136005481329226,0.0,0.03682768071257281,0.0,0.0,0.17411784857828028,0.20734840698869483,0.9880952380952381,0.21137375813634807,0.21068859198355605,0.0,0.0,0.037341555327166875,0.20469338814662552,0.0,0.0,0.0,0.08025008564576919,0.21017471736896198,0.0,0.0,0.0,0.0,0.0,0.19749914354230902,0.0,0.0,0.2112881123672491,0.0,0.06928742720109626,0.0,0.21120246659815012,0.0,0.210517300445358,0.19141829393627952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1873072970195273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07331277834874961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16889345666324085,0.0,0.21120246659815012,0.0,0.0,0.0,0.0835902706406304,0.0,0.0,0.21060294621445708,0.0,0.0,0.06945871873929432,0.0,0.0,0.0,0.0,0.0,0.20589242891401172,0.0,0.2089756766015759,0.054642000685166225,0.0,0.0,0.21060294621445708,0.0,0.0,0.0,0.0,0.0,0.20683453237410077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05138746145940398,0.0,0.1880781089414183,0.9749057896539911,0.0,0.0,0.0,0.17737238780404252,0.0,0.0,0.21094552929085308,0.2112881123672491,0.0,0.0,0.0,0.0,0.0,0.0798218568002741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21137375813634807,0.0,0.0,0.1815690304898938,0.0,0.20777663583418982,0.0,0.0,0.9714799588900308,0.1367762932511134,0.0,0.0,0.0,0.21077423775265502,0.21094552929085308,0.20923261390887293,0.0,0.10611510791366907,0.0,0.210517300445358,0.0,0.0,0.18268242548818092,0.16855087358684484,0.0,0.0,0.07785200411099691,0.0,0.20700582391229871,0.0,0.0,0.0,0.0,0.0,0.0,0.08478931140801649,0.08042137718396714,0.0,0.0805926687221652,0.18670777663583427,0.0,0.0,0.0,0.21137375813634807,0.21094552929085308,0.0,0.0,0.20092497430626932,0.0,0.0,0.07930798218568003,0.9886091127098321,0.0,0.0,0.0,0.07656731757451185,0.0,0.0,0.0,0.0,0.20777663583418982,0.0,0.0,0.0,0.0,0.1478245974648853,0.0,0.0,0.0,0.0,0.0,0.0,0.9883521754025351,0.0,0.0,0.0,0.0,0.210089071599863,0.0,0.0,0.21068859198355605,0.9865536142514559,0.07776635834189793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9789311408016445,0.047105173004453604,0.0,0.17180541281260708,0.20092497430626932,0.1774580335731415,0.0,0.2112881123672491,0.0,0.0,0.0,0.0,0.0,0.0,0.07091469681397744,0.0,0.9940047961630696,0.0,0.1834532374100719,0.0,0.10662898252826314,0.17737238780404252,0.0,0.20349434737923944,0.21077423775265502,0.16812264474134975,0.21137375813634807,0.2112881123672491,0.0,0.0,0.06885919835560128,0.20614936622130864,0.0,0.10645769099006508,0.0,0.0,0.0,0.1682939362795478,0.11605001712915386,0.0,0.184224049331963,0.0,0.0,0.0,0.1367762932511134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9723364165810209,0.0,0.07194244604316546,0.0,0.1755738266529634,0.06971565604659136,0.0,0.0,0.21120246659815012,0.21077423775265502,0.0,0.2112881123672491,0.0,0.20983213429256597,0.0,0.0,0.0,0.18405275779376495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21103117505995206,0.18396711202466598,0.0,0.0,0.16966426858513195,0.0,0.0,0.21120246659815012,0.0,0.0,0.0,0.0,0.0,0.20914696813977396,0.0,0.0,0.0,0.08461801986981843,0.0,0.0,0.05078794107571094,0.0,0.0,0.0817060637204522,0.0,0.183538883179171,0.0,0.0,0.0,0.0,0.07425488180883866,0.184224049331963,0.0,0.0,0.0,0.0,0.20777663583418982,0.0,0.9883521754025351,0.986125385405961,0.21077423775265502,0.0,0.0,0.0,0.0,0.0,0.0,0.07040082219938337,0.21017471736896198,0.9857828023295649,0.08478931140801649,0.0,0.0,0.0,0.0,0.9729359369647139,0.9887804042480302,0.0,0.0,0.17471736896197332,0.0,0.0,0.21094552929085308,0.0,0.16966426858513195,0.0,0.0,0.16889345666324085,0.21068859198355605,0.0,0.0,0.0,0.2112881123672491,0.0,0.0,0.0,0.20092497430626932,0.0,0.0,0.07973621103117512,0.0,0.054642000685166225,0.0,0.21017471736896198,0.0,0.18396711202466598,0.0,0.16974991435423092,0.20083932853717024,0.0,0.21137375813634807,0.0,0.21060294621445708,0.9961459403905447,0.0,0.21017471736896198,0.0,0.1698355601233299,0.20854744775608092,0.0,0.0,0.2059780746831107,0.0,0.0,0.20734840698869472,0.17959917780061663,0.0,0.0,0.2112881123672491,0.20734840698869472,0.0,0.0,0.0,0.21034600890716004,0.0,0.1664097293593697
GO:0016251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
